order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating,revenue
1283,1517,Pizza Hub,Giza,2024-02-23 10:00:00,33.0,Burger,2,55,7,Wallet,4.0,103
1284,1691,Burger Town,Cairo,2024-02-23 11:00:00,45.0,Pasta,1,134,12,Cash,5.0,122
1285,1281,Pasta Point,Cairo,2024-02-23 12:00:00,33.0,Pizza,1,100,16,Card,1.0,84
1286,1319,Kebab House,Alex,2024-02-23 13:00:00,30.0,Pasta,2,85,18,Card,2.981578947368421,152
1287,1737,Burger Town,Cairo,2024-02-23 14:00:00,35.0,Pizza,4,120,27,Wallet,2.0,453
1288,1442,Pizza Hub,Cairo,2024-02-23 15:00:00,45.0,Kebab,1,149,6,Card,3.0,143
1289,1951,Pizza Hub,Alex,2024-02-23 16:00:00,26.0,Pasta,1,74,16,Card,1.0,58
1290,1314,Pizza Hub,Cairo,2024-02-23 17:00:00,34.0,Kebab,3,188,0,Cash,2.0,564
1291,1876,Pasta Point,Cairo,2024-02-23 18:00:00,22.0,Kebab,4,93,4,Cash,4.0,368
1292,1965,Pasta Point,Alex,2024-02-23 19:00:00,20.0,Burger,3,63,24,Wallet,4.0,165
1293,1740,Burger Town,Cairo,2024-02-23 20:00:00,37.0,Pasta,2,286,5,Cash,3.0,567
1294,1376,Kebab House,Cairo,2024-02-23 21:00:00,42.0,Pizza,2,78,25,Wallet,2.0,131
1295,1288,Burger Town,Alex,2024-02-23 22:00:00,38.0,Pizza,3,123,1,Wallet,2.0,368
1296,1436,Sushi World,Giza,2024-02-23 23:00:00,20.0,Pasta,4,99,26,Cash,5.0,370
1297,1661,Pizza Hub,Alex,2024-02-24 00:00:00,30.0,Burger,1,289,24,Card,1.0,265
1298,1276,Pizza Hub,Cairo,2024-02-24 01:00:00,20.0,Burger,2,54,15,Card,4.0,93
1299,1709,Pizza Hub,Cairo,2024-02-24 02:00:00,51.0,Burger,4,249,21,Card,3.0,975
1300,1581,Burger Town,Cairo,2024-02-24 03:00:00,21.0,Pizza,4,159,4,Card,2.0,632
1301,1502,Burger Town,Cairo,2024-02-24 04:00:00,50.0,Kebab,2,246,4,Wallet,4.0,488
1302,1623,Pizza Hub,Alex,2024-02-24 05:00:00,46.0,Burger,2,171,11,Card,3.0,331
1303,1515,Burger Town,Cairo,2024-02-24 06:00:00,245.0,Pizza,4,137,2,Wallet,4.0,546
1304,1349,Pasta Point,Alex,2024-02-24 07:00:00,21.0,Pizza,1,281,29,Cash,3.0,252
1305,1842,Pasta Point,Cairo,2024-02-24 08:00:00,39.0,Kebab,3,106,15,Cash,4.0,303
1306,1445,Burger Town,Cairo,2024-02-24 09:00:00,24.0,Pasta,2,75,5,Wallet,5.0,145
1307,1829,Pizza Hub,Giza,2024-02-24 10:00:00,36.0,Pasta,3,55,14,Card,1.0,151
1308,1349,Burger Town,Cairo,2024-02-24 11:00:00,29.0,Burger,4,193,14,Wallet,4.0,758
1309,1606,Burger Town,Giza,2024-02-24 12:00:00,20.0,Burger,3,109,28,Card,1.0,299
1310,1663,Burger Town,Alex,2024-02-24 13:00:00,20.0,Kebab,1,149,15,Card,4.0,134
1311,1822,Sushi World,Alex,2024-02-24 14:00:00,37.0,Burger,4,61,19,Wallet,2.0,225
1312,1136,Pasta Point,Cairo,2024-02-24 15:00:00,28.0,Kebab,1,124,12,Wallet,2.981578947368421,112
1313,1758,Kebab House,Cairo,2024-02-24 16:00:00,28.0,Pizza,4,52,11,Card,5.0,197
1314,1898,Kebab House,Alex,2024-02-24 17:00:00,43.0,Burger,1,112,9,Wallet,1.0,103
1315,1242,Sushi World,Alex,2024-02-24 18:00:00,49.0,Pizza,4,285,13,Card,2.0,1127
1316,1542,Burger Town,Alex,2024-02-24 19:00:00,31.0,Sushi,1,241,1,Wallet,3.0,240
1317,1039,Sushi World,Cairo,2024-02-24 20:00:00,30.0,Kebab,4,239,28,Cash,5.0,928
1318,1228,Sushi World,Giza,2024-02-24 21:00:00,41.0,Sushi,1,278,2,Card,2.0,276
1319,1547,Pizza Hub,Cairo,2024-02-24 22:00:00,20.0,Burger,4,183,8,Cash,2.0,724
1320,1919,Pasta Point,Cairo,2024-02-24 23:00:00,37.0,Pizza,1,68,10,Wallet,1.0,58
1321,1222,Kebab House,Cairo,2024-02-25 00:00:00,41.0,Burger,2,67,10,Cash,2.0,124
1322,1005,Burger Town,Cairo,2024-02-25 01:00:00,43.0,Sushi,3,129,24,Wallet,2.0,363
1323,1321,Kebab House,Giza,2024-02-25 02:00:00,20.0,Burger,4,264,21,Card,3.0,1035
1324,1467,Kebab House,Cairo,2024-02-25 03:00:00,25.0,Pasta,1,220,9,Wallet,1.0,211
1325,1731,Pasta Point,Cairo,2024-02-25 04:00:00,24.0,Sushi,2,278,25,Wallet,1.0,531
1326,1074,Kebab House,Alex,2024-02-25 05:00:00,36.0,Burger,4,122,13,Card,2.0,475
1327,1003,Kebab House,Alex,2024-02-25 06:00:00,40.0,Pizza,4,180,8,Wallet,3.0,712
1328,1846,Sushi World,Cairo,2024-02-25 07:00:00,52.0,Burger,4,175,19,Card,4.0,681
1329,1645,Pasta Point,Giza,2024-02-25 08:00:00,29.0,Pizza,3,121,26,Wallet,5.0,337
1330,1117,Pizza Hub,Cairo,2024-02-25 09:00:00,29.0,Pasta,1,87,20,Card,1.0,67
1331,1880,Burger Town,Alex,2024-02-25 10:00:00,48.0,Burger,1,117,9,Cash,3.0,108
1332,1605,Kebab House,Cairo,2024-02-25 11:00:00,38.0,Pasta,4,253,21,Wallet,3.0,991
1333,1503,Burger Town,Alex,2024-02-25 12:00:00,50.0,Sushi,4,221,28,Wallet,2.0,856
1334,1997,Pizza Hub,Cairo,2024-02-25 13:00:00,38.0,Pizza,4,272,8,Wallet,5.0,1080
1335,1946,Burger Town,Alex,2024-02-25 14:00:00,21.0,Sushi,2,266,28,Card,1.0,504
1336,1573,Pizza Hub,Cairo,2024-02-25 15:00:00,20.0,Pizza,4,294,4,Wallet,4.0,1172
1337,1440,Sushi World,Alex,2024-02-25 16:00:00,20.0,Pasta,3,129,7,Card,2.0,380
1338,1193,Kebab House,Cairo,2024-02-25 17:00:00,35.0,Kebab,1,240,10,Wallet,1.0,230
1339,1846,Pizza Hub,Giza,2024-02-25 18:00:00,49.0,Burger,3,91,0,Cash,1.0,273
1340,1714,Burger Town,Alex,2024-02-25 19:00:00,57.0,Pasta,4,113,20,Wallet,3.0,432
1341,1391,Kebab House,Cairo,2024-02-25 20:00:00,45.0,Pizza,2,231,9,Cash,5.0,453
1342,1025,Sushi World,Cairo,2024-02-25 21:00:00,48.0,Pizza,4,127,0,Card,4.0,508
1343,1434,Kebab House,Giza,2024-02-25 22:00:00,28.0,Pizza,4,176,25,Cash,5.0,679
1344,1172,Pizza Hub,Cairo,2024-02-25 23:00:00,21.0,Pizza,4,254,29,Wallet,3.0,987
1345,1299,Sushi World,Cairo,2024-02-26 00:00:00,45.0,Burger,4,154,21,Wallet,4.0,595
1346,1644,Burger Town,Cairo,2024-02-26 01:00:00,40.0,Sushi,4,248,6,Card,4.0,986
1347,1325,Sushi World,Alex,2024-02-26 02:00:00,36.0,Kebab,1,125,27,Wallet,2.0,98
1348,1409,Sushi World,Cairo,2024-02-26 03:00:00,39.0,Burger,3,214,13,Wallet,4.0,629
1349,1117,Pasta Point,Alex,2024-02-26 04:00:00,38.0,Pizza,2,291,4,Card,1.0,578
1350,1835,Sushi World,Cairo,2024-02-26 05:00:00,50.0,Burger,4,181,16,Card,5.0,708
1351,1786,Sushi World,Cairo,2024-02-26 06:00:00,50.0,Pasta,2,179,21,Cash,5.0,337
1352,1723,Kebab House,Giza,2024-02-26 07:00:00,41.0,Pizza,1,276,25,Card,2.0,251
1353,1224,Burger Town,Alex,2024-02-26 08:00:00,45.0,Kebab,3,171,20,Wallet,4.0,493
1354,1531,Kebab House,Alex,2024-02-26 09:00:00,41.0,Pizza,4,93,5,Card,3.0,367
1355,1112,Kebab House,Cairo,2024-02-26 10:00:00,35.0,Kebab,1,244,15,Wallet,1.0,229
1356,1139,Pizza Hub,Alex,2024-02-26 11:00:00,44.0,Kebab,1,245,10,Cash,2.0,235
1357,1558,Kebab House,Cairo,2024-02-26 12:00:00,20.0,Sushi,3,151,9,Card,4.0,444
1358,1000,Pasta Point,Cairo,2024-02-26 13:00:00,47.0,Sushi,4,253,14,Wallet,3.0,998
1359,1089,Pasta Point,Alex,2024-02-26 14:00:00,20.0,Burger,3,260,6,Card,4.0,774
1360,1653,Pizza Hub,Cairo,2024-02-26 15:00:00,38.0,Burger,3,251,22,Card,2.0,731
1361,1319,Burger Town,Cairo,2024-02-26 16:00:00,24.0,Kebab,2,111,1,Card,3.0,221
1362,1549,Burger Town,Cairo,2024-02-26 17:00:00,41.0,Pizza,2,50,11,Card,3.0,89
1363,1804,Kebab House,Giza,2024-02-26 18:00:00,34.0,Pasta,3,66,18,Cash,3.0,180
1364,1893,Kebab House,Alex,2024-02-26 19:00:00,20.0,Pasta,2,65,11,Wallet,3.0,119
1365,1138,Kebab House,Cairo,2024-02-26 20:00:00,40.0,Pizza,1,58,15,Card,4.0,43
1366,1510,Burger Town,Cairo,2024-02-26 21:00:00,28.0,Pizza,3,298,5,Wallet,3.0,889
1367,1867,Sushi World,Cairo,2024-02-26 22:00:00,45.0,Sushi,4,230,2,Cash,4.0,918
1368,1844,Pasta Point,Alex,2024-02-26 23:00:00,35.0,Pasta,4,250,1,Wallet,3.0,999
1369,1258,Sushi World,Alex,2024-02-27 00:00:00,39.0,Kebab,1,108,19,Wallet,3.0,89
1370,1672,Sushi World,Alex,2024-02-27 01:00:00,23.0,Burger,4,168,4,Cash,2.0,668
1371,1901,Burger Town,Giza,2024-02-27 02:00:00,27.0,Sushi,4,186,10,Card,2.981578947368421,734
1372,1689,Sushi World,Giza,2024-02-27 03:00:00,29.0,Pasta,34,189,25,Wallet,4.0,6401
1373,1009,Pizza Hub,Cairo,2024-02-27 04:00:00,45.0,Pizza,1,168,24,Wallet,5.0,144
1374,1260,Kebab House,Giza,2024-02-27 05:00:00,55.0,Pasta,3,90,2,Card,2.0,268
1375,1918,Pizza Hub,Cairo,2024-02-27 06:00:00,25.0,Kebab,1,192,2,Card,4.0,190
1376,1649,Pasta Point,Cairo,2024-02-27 07:00:00,47.0,Sushi,3,115,21,Wallet,2.0,324
1377,1171,Kebab House,Cairo,2024-02-27 08:00:00,20.0,Pizza,3,124,4,Cash,2.0,368
1378,1897,Sushi World,Alex,2024-02-27 09:00:00,20.0,Kebab,2,60,21,Card,2.0,99
1379,1012,Pasta Point,Alex,2024-02-27 10:00:00,23.0,Burger,4,57,22,Card,1.0,206
1380,1167,Kebab House,Cairo,2024-02-27 11:00:00,20.0,Sushi,1,232,10,Cash,4.0,222
1381,1641,Sushi World,Alex,2024-02-27 12:00:00,20.0,Kebab,4,273,2,Wallet,2.0,1090
1382,1595,Pizza Hub,Cairo,2024-02-27 13:00:00,39.0,Kebab,2,183,12,Card,1.0,354
1383,1320,Kebab House,Cairo,2024-02-27 14:00:00,32.0,Pizza,1,230,20,Wallet,1.0,210
1384,1318,Sushi World,Cairo,2024-02-27 15:00:00,35.0,Burger,2,197,7,Wallet,3.0,387
1385,1612,Pizza Hub,Giza,2024-02-27 16:00:00,43.0,Kebab,4,216,19,Wallet,3.0,845
1386,1328,Pasta Point,Cairo,2024-02-27 17:00:00,38.0,Sushi,3,148,9,Cash,4.0,435
1387,1784,Pasta Point,Cairo,2024-02-27 18:00:00,42.0,Kebab,2,121,1,Wallet,3.0,241
1388,1776,Pasta Point,Cairo,2024-02-27 19:00:00,34.0,Pasta,2,291,3,Wallet,2.981578947368421,579
1389,1970,Pasta Point,Giza,2024-02-27 20:00:00,219.0,Sushi,3,162,17,Card,1.0,469
1390,1910,Burger Town,Cairo,2024-02-27 21:00:00,47.0,Sushi,4,156,18,Card,1.0,606
1391,1919,Kebab House,Alex,2024-02-27 22:00:00,27.0,Kebab,2,83,3,Cash,4.0,163
1392,1549,Kebab House,Cairo,2024-02-27 23:00:00,23.0,Pizza,4,106,19,Cash,3.0,405
1393,1418,Burger Town,Giza,2024-02-28 00:00:00,32.0,Sushi,3,166,25,Card,3.0,473
1394,1605,Sushi World,Alex,2024-02-28 01:00:00,24.0,Pasta,1,169,8,Card,4.0,161
1395,1094,Sushi World,Giza,2024-02-28 02:00:00,29.0,Pizza,2,196,15,Cash,5.0,377
1396,1816,Pasta Point,Cairo,2024-02-28 03:00:00,39.0,Pizza,4,120,25,Wallet,3.0,455
1397,1580,Pizza Hub,Alex,2024-02-28 04:00:00,39.0,Pizza,3,208,5,Cash,2.0,619
1398,1317,Sushi World,Alex,2024-02-28 05:00:00,24.0,Sushi,3,259,24,Wallet,3.0,753
1399,1955,Pizza Hub,Cairo,2024-02-28 06:00:00,29.0,Pizza,2,89,3,Card,5.0,175
1400,1235,Kebab House,Giza,2024-02-28 07:00:00,47.0,Kebab,1,191,8,Card,1.0,183
1401,1945,Pizza Hub,Cairo,2024-02-28 08:00:00,40.0,Pizza,2,152,26,Card,1.0,278
1402,1333,Kebab House,Alex,2024-02-28 09:00:00,59.0,Pasta,4,173,12,Wallet,1.0,680
1403,1884,Burger Town,Alex,2024-02-28 10:00:00,49.0,Burger,3,294,8,Cash,3.0,874
1404,1375,Burger Town,Alex,2024-02-28 11:00:00,48.0,Pasta,1,172,5,Wallet,1.0,167
1405,1458,Pasta Point,Giza,2024-02-28 12:00:00,35.0,Sushi,4,149,20,Cash,2.981578947368421,576
1406,1136,Sushi World,Cairo,2024-02-28 13:00:00,44.0,Pizza,2,258,18,Cash,5.0,498
1407,1929,Pasta Point,Giza,2024-02-28 14:00:00,34.0,Pizza,3,214,13,Cash,3.0,629
1408,1587,Kebab House,Cairo,2024-02-28 15:00:00,28.0,Kebab,2,221,20,Card,2.0,422
1409,1994,Pasta Point,Giza,2024-02-28 16:00:00,37.0,Pizza,1,186,14,Cash,3.0,172
1410,1546,Pizza Hub,Alex,2024-02-28 17:00:00,46.0,Pasta,1,107,2,Card,1.0,105
1411,1512,Kebab House,Alex,2024-02-28 18:00:00,41.0,Sushi,1,197,4,Cash,3.0,193
1412,1295,Burger Town,Giza,2024-02-28 19:00:00,24.0,Burger,1,158,20,Cash,2.981578947368421,138
1413,1319,Sushi World,Alex,2024-02-28 20:00:00,43.0,Pizza,1,170,17,Card,3.0,153
1414,1917,Kebab House,Cairo,2024-02-28 21:00:00,27.0,Burger,2,141,13,Card,3.0,269
1415,1571,Kebab House,Alex,2024-02-28 22:00:00,37.0,Pizza,1,99,15,Wallet,2.0,84
1416,1831,Pizza Hub,Giza,2024-02-28 23:00:00,31.0,Sushi,1,197,13,Cash,5.0,184
1417,1348,Sushi World,Cairo,2024-02-29 00:00:00,32.0,Pasta,3,154,8,Card,4.0,454
1418,1839,Burger Town,Alex,2024-02-29 01:00:00,44.0,Sushi,1,213,14,Wallet,4.0,199
1419,1778,Kebab House,Alex,2024-02-29 02:00:00,22.0,Burger,3,166,6,Wallet,5.0,492
1420,1872,Kebab House,Cairo,2024-02-29 03:00:00,58.0,Pizza,3,76,13,Card,4.0,215
1421,1228,Pizza Hub,Cairo,2024-02-29 04:00:00,20.0,Burger,3,249,5,Cash,1.0,742
1422,1269,Pasta Point,Giza,2024-02-29 05:00:00,27.0,Pasta,2,81,20,Wallet,4.0,142
1423,1827,Burger Town,Alex,2024-02-29 06:00:00,39.0,Sushi,2,50,14,Cash,1.0,86
1424,1797,Sushi World,Alex,2024-02-29 07:00:00,42.0,Burger,4,66,19,Cash,5.0,245
1425,1290,Kebab House,Alex,2024-02-29 08:00:00,33.0,Burger,4,298,7,Wallet,4.0,1185
1426,1724,Kebab House,Alex,2024-02-29 09:00:00,34.0,Pasta,3,186,1,Card,4.0,557
1427,1164,Burger Town,Cairo,2024-02-29 10:00:00,39.0,Pizza,2,133,7,Cash,1.0,259
1428,1004,Pasta Point,Alex,2024-02-29 11:00:00,35.0,Burger,1,94,0,Card,1.0,94
1429,1850,Kebab House,Cairo,2024-02-29 12:00:00,51.0,Pasta,4,273,25,Wallet,3.0,1067
1430,1378,Burger Town,Giza,2024-02-29 13:00:00,45.0,Pizza,2,115,16,Cash,2.0,214
1431,1077,Pizza Hub,Giza,2024-02-29 14:00:00,45.0,Pizza,1,81,18,Card,2.981578947368421,63
1432,1409,Pasta Point,Alex,2024-02-29 15:00:00,23.0,Sushi,1,94,4,Card,2.0,90
1433,1573,Sushi World,Cairo,2024-02-29 16:00:00,34.0,Pasta,2,58,29,Cash,2.0,87
1434,1131,Kebab House,Cairo,2024-02-29 17:00:00,31.0,Pizza,4,79,21,Card,4.0,295
1435,1600,Burger Town,Cairo,2024-02-29 18:00:00,22.0,Sushi,2,133,19,Card,1.0,247
1436,1748,Pizza Hub,Cairo,2024-02-29 19:00:00,39.0,Kebab,4,215,15,Wallet,3.0,845
1437,1041,Sushi World,Cairo,2024-02-29 20:00:00,28.0,Pasta,3,109,6,Wallet,5.0,321
1438,1088,Burger Town,Alex,2024-02-29 21:00:00,42.0,Kebab,2,50,6,Card,4.0,94
1439,1401,Burger Town,Cairo,2024-02-29 22:00:00,22.0,Pizza,2,298,17,Card,4.0,579
1440,1295,Sushi World,Cairo,2024-02-29 23:00:00,55.0,Pasta,4,54,17,Cash,5.0,199
1441,1839,Pizza Hub,Alex,2024-03-01 00:00:00,24.0,Sushi,29,112,1,Wallet,2.0,3247
1442,1294,Pizza Hub,Alex,2024-03-01 01:00:00,37.0,Pizza,2,276,14,Cash,3.0,538
1443,1615,Pasta Point,Cairo,2024-03-01 02:00:00,44.0,Pasta,1,213,13,Card,2.0,200
1444,1525,Kebab House,Cairo,2024-03-01 03:00:00,28.0,Pasta,1,114,17,Cash,5.0,97
1445,1799,Sushi World,Cairo,2024-03-01 04:00:00,45.0,Kebab,1,127,28,Card,5.0,99
1446,1690,Sushi World,Giza,2024-03-01 05:00:00,20.0,Pizza,3,250,8,Wallet,3.0,742
1447,1636,Sushi World,Cairo,2024-03-01 06:00:00,52.0,Sushi,3,271,13,Wallet,5.0,800
1448,1421,Pizza Hub,Cairo,2024-03-01 07:00:00,35.0,Sushi,4,201,4,Card,5.0,800
1449,1864,Kebab House,Alex,2024-03-01 08:00:00,27.0,Pizza,3,181,10,Wallet,3.0,533
1450,1022,Pasta Point,Cairo,2024-03-01 09:00:00,31.0,Pizza,1,163,7,Card,4.0,156
1451,1574,Burger Town,Cairo,2024-03-01 10:00:00,44.0,Burger,2,255,4,Cash,2.0,506
1452,1142,Burger Town,Giza,2024-03-01 11:00:00,27.0,Kebab,3,266,28,Card,4.0,770
1453,1992,Sushi World,Cairo,2024-03-01 12:00:00,26.0,Pizza,3,245,10,Cash,2.981578947368421,725
1454,1664,Kebab House,Cairo,2024-03-01 13:00:00,32.0,Pizza,1,74,4,Card,2.0,70
1455,1144,Pizza Hub,Cairo,2024-03-01 14:00:00,20.0,Burger,3,251,16,Wallet,4.0,737
1456,1224,Kebab House,Cairo,2024-03-01 15:00:00,56.0,Burger,4,276,21,Card,3.0,1083
1457,1502,Kebab House,Alex,2024-03-01 16:00:00,28.0,Pasta,2,296,3,Card,2.981578947368421,589
1458,1961,Pizza Hub,Cairo,2024-03-01 17:00:00,44.0,Sushi,1,184,14,Card,1.0,170
1459,1973,Sushi World,Giza,2024-03-01 18:00:00,37.0,Kebab,4,283,18,Wallet,4.0,1114
1460,1820,Kebab House,Cairo,2024-03-01 19:00:00,23.0,Pasta,1,190,21,Card,5.0,169
1461,1615,Burger Town,Alex,2024-03-01 20:00:00,35.0,Pizza,4,245,1,Wallet,2.0,979
1462,1103,Pizza Hub,Cairo,2024-03-01 21:00:00,44.0,Burger,2,291,23,Card,1.0,559
1463,1946,Pasta Point,Giza,2024-03-01 22:00:00,32.0,Sushi,2,92,16,Cash,5.0,168
1464,1038,Sushi World,Cairo,2024-03-01 23:00:00,49.0,Pasta,4,106,11,Card,2.981578947368421,413
1465,1946,Pizza Hub,Cairo,2024-03-02 00:00:00,47.0,Sushi,4,213,24,Cash,4.0,828
1466,1197,Pasta Point,Cairo,2024-03-02 01:00:00,46.0,Burger,4,297,23,Wallet,5.0,1165
1467,1645,Pasta Point,Giza,2024-03-02 02:00:00,29.0,Pasta,4,191,16,Wallet,4.0,748
1468,1578,Kebab House,Cairo,2024-03-02 03:00:00,22.0,Pasta,4,259,9,Card,5.0,1027
1469,1390,Kebab House,Cairo,2024-03-02 04:00:00,27.0,Sushi,4,121,27,Wallet,2.0,457
1470,1178,Kebab House,Alex,2024-03-02 05:00:00,37.0,Burger,2,273,24,Card,3.0,522
1471,1967,Pizza Hub,Alex,2024-03-02 06:00:00,41.0,Pizza,4,76,17,Wallet,3.0,287
1472,1553,Pizza Hub,Alex,2024-03-02 07:00:00,20.0,Pasta,3,177,18,Cash,1.0,513
1473,1447,Sushi World,Cairo,2024-03-02 08:00:00,34.0,Pizza,2,155,17,Wallet,5.0,293
1474,1499,Kebab House,Cairo,2024-03-02 09:00:00,36.0,Burger,1,214,12,Cash,4.0,202
1475,1014,Pasta Point,Alex,2024-03-02 10:00:00,31.0,Pasta,2,264,13,Card,2.0,515
1476,1622,Burger Town,Alex,2024-03-02 11:00:00,50.0,Pasta,1,120,23,Card,2.0,97
1477,1668,Sushi World,Cairo,2024-03-02 12:00:00,40.0,Pizza,1,253,15,Card,2.0,238
1478,1288,Pizza Hub,Alex,2024-03-02 13:00:00,50.0,Kebab,3,202,17,Cash,3.0,589
1479,1477,Sushi World,Cairo,2024-03-02 14:00:00,32.0,Pizza,4,116,25,Card,4.0,439
1480,1230,Sushi World,Giza,2024-03-02 15:00:00,46.0,Pizza,4,139,17,Card,2.0,539
1481,1922,Sushi World,Cairo,2024-03-02 16:00:00,54.0,Kebab,2,53,15,Cash,2.0,91
1482,1419,Sushi World,Alex,2024-03-02 17:00:00,50.0,Burger,4,155,16,Wallet,1.0,604
1483,1156,Burger Town,Alex,2024-03-02 18:00:00,21.0,Burger,3,277,6,Card,5.0,825
1484,1549,Kebab House,Giza,2024-03-02 19:00:00,31.0,Pasta,2,128,11,Wallet,5.0,245
1485,1440,Pasta Point,Cairo,2024-03-02 20:00:00,30.0,Sushi,2,145,1,Wallet,5.0,289
1486,1096,Sushi World,Cairo,2024-03-02 21:00:00,40.0,Sushi,2,142,9,Card,1.0,275
1487,1996,Sushi World,Alex,2024-03-02 22:00:00,43.0,Pasta,4,123,4,Card,3.0,488
1488,1410,Sushi World,Cairo,2024-03-02 23:00:00,24.0,Sushi,4,262,20,Cash,2.981578947368421,1028
1489,1950,Kebab House,Alex,2024-03-03 00:00:00,35.0,Pizza,4,175,2,Cash,2.0,698
1490,1288,Pizza Hub,Alex,2024-03-03 01:00:00,20.0,Pizza,2,295,18,Card,4.0,572
1491,1253,Pizza Hub,Giza,2024-03-03 02:00:00,52.0,Kebab,2,65,12,Wallet,2.0,118
1492,1195,Burger Town,Alex,2024-03-03 03:00:00,28.0,Kebab,1,288,11,Cash,2.0,277
1493,1597,Pizza Hub,Alex,2024-03-03 04:00:00,35.0,Pasta,1,196,2,Cash,4.0,194
1494,1833,Sushi World,Cairo,2024-03-03 05:00:00,31.0,Pasta,4,206,5,Card,5.0,819
1495,1521,Sushi World,Giza,2024-03-03 06:00:00,48.0,Pasta,2,165,13,Card,1.0,317
1497,1634,Burger Town,Alex,2024-03-03 08:00:00,34.0,Sushi,4,67,12,Card,2.0,256
1498,1841,Sushi World,Alex,2024-03-03 09:00:00,33.0,Pasta,1,235,18,Cash,2.0,217
1499,1864,Pizza Hub,Cairo,2024-03-03 10:00:00,29.0,Pasta,3,221,17,Cash,3.0,646
1500,1117,Kebab House,Alex,2024-03-03 11:00:00,55.0,Pizza,4,298,28,Cash,1.0,1164
1501,1805,Kebab House,Cairo,2024-03-03 12:00:00,24.0,Pizza,3,65,2,Wallet,2.0,193
1502,1908,Pasta Point,Alex,2024-03-03 13:00:00,44.0,Pizza,3,242,19,Cash,3.0,707
1503,1158,Pizza Hub,Alex,2024-03-03 14:00:00,39.0,Sushi,2,289,5,Cash,2.0,573
1504,1814,Sushi World,Cairo,2024-03-03 15:00:00,50.0,Pasta,2,179,15,Card,5.0,343
1505,1227,Kebab House,Alex,2024-03-03 16:00:00,26.0,Burger,4,105,19,Cash,5.0,401
1506,1876,Pizza Hub,Alex,2024-03-03 17:00:00,26.0,Burger,1,128,23,Cash,2.0,105
1507,1215,Kebab House,Cairo,2024-03-03 18:00:00,48.0,Pasta,1,152,2,Cash,2.0,150
1508,1947,Sushi World,Cairo,2024-03-03 19:00:00,40.0,Pasta,4,77,11,Card,5.0,297
1509,1695,Kebab House,Cairo,2024-03-03 20:00:00,20.0,Pasta,4,242,18,Cash,2.0,950
1510,1014,Pasta Point,Cairo,2024-03-03 21:00:00,28.0,Pasta,1,54,18,Cash,1.0,36
1511,1156,Pasta Point,Giza,2024-03-03 22:00:00,39.0,Sushi,3,155,23,Wallet,1.0,442
1512,1647,Kebab House,Cairo,2024-03-03 23:00:00,45.0,Burger,4,71,3,Wallet,4.0,281
1513,1260,Pizza Hub,Cairo,2024-03-04 00:00:00,26.0,Kebab,3,166,0,Wallet,1.0,498
1515,1046,Pizza Hub,Alex,2024-03-04 02:00:00,41.0,Burger,4,287,12,Card,2.0,1136
1516,1323,Kebab House,Alex,2024-03-04 03:00:00,20.0,Pizza,3,62,29,Wallet,3.0,157
1517,1843,Pizza Hub,Giza,2024-03-04 04:00:00,20.0,Pasta,3,114,25,Cash,1.0,317
1518,1684,Sushi World,Cairo,2024-03-04 05:00:00,20.0,Pasta,1,193,28,Wallet,5.0,165
1519,1129,Pasta Point,Cairo,2024-03-04 06:00:00,44.0,Pasta,4,296,12,Card,5.0,1172
1520,1410,Sushi World,Alex,2024-03-04 07:00:00,36.0,Pizza,2,282,29,Wallet,4.0,535
1521,1094,Pizza Hub,Alex,2024-03-04 08:00:00,32.0,Sushi,2,135,1,Wallet,3.0,269
1522,1626,Sushi World,Cairo,2024-03-04 09:00:00,51.0,Sushi,4,113,29,Card,5.0,423
1523,1754,Pizza Hub,Giza,2024-03-04 10:00:00,42.0,Kebab,4,81,18,Card,4.0,306
1524,1931,Kebab House,Cairo,2024-03-04 11:00:00,54.0,Sushi,4,129,21,Card,1.0,495
1525,1291,Sushi World,Giza,2024-03-04 12:00:00,20.0,Sushi,3,100,23,Card,3.0,277
1526,1793,Kebab House,Alex,2024-03-04 13:00:00,34.0,Pasta,2,128,15,Card,3.0,241
1527,1810,Kebab House,Alex,2024-03-04 14:00:00,20.0,Burger,2,235,11,Card,2.0,459
1528,1282,Burger Town,Cairo,2024-03-04 15:00:00,32.0,Sushi,2,223,0,Cash,1.0,446
1529,1068,Pizza Hub,Cairo,2024-03-04 16:00:00,32.0,Sushi,4,229,8,Wallet,3.0,908
1530,1659,Pasta Point,Cairo,2024-03-04 17:00:00,42.0,Pizza,3,155,16,Wallet,2.981578947368421,449
1531,1010,Pizza Hub,Giza,2024-03-04 18:00:00,35.0,Kebab,4,294,9,Card,5.0,1167
1532,1253,Pasta Point,Giza,2024-03-04 19:00:00,42.0,Pizza,1,112,17,Card,1.0,95
1533,1841,Pizza Hub,Alex,2024-03-04 20:00:00,43.0,Pasta,1,125,18,Cash,1.0,107
1534,1871,Kebab House,Cairo,2024-03-04 21:00:00,60.0,Burger,2,109,6,Cash,3.0,212
1535,1549,Sushi World,Cairo,2024-03-04 22:00:00,31.0,Kebab,4,114,24,Card,3.0,432
1536,1133,Sushi World,Giza,2024-03-04 23:00:00,23.0,Pizza,1,166,18,Cash,3.0,148
1537,1711,Burger Town,Cairo,2024-03-05 00:00:00,37.0,Sushi,1,130,23,Cash,4.0,107
